Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2010-02-18,-1.6666666666666665,-12.777777777777777,5.81135449262405,,0.84,-6.16,4.846648326421054,0.24
2010-02-19,0.5555555555555556,-13.333333333333332,3.5762181493071075,0.0,0.94,-7.36,3.676955262170047,1.45
2010-02-20,2.7777777777777777,-1.1111111111111112,5.81135449262405,,1.44,-1.76,4.110960958218893,0.92
2010-02-21,1.6666666666666665,0.5555555555555556,7.152436298614215,,1.04,0.54,5.300943312279429,11.5
2010-02-22,1.1111111111111112,-1.1111111111111112,7.599463567277604,,1.34,-0.66,7.463243262818115,2.78
2010-02-23,0.0,-6.111111111111111,8.046490835940991,,1.24,-3.36,4.661544808322667,2.08
2010-02-24,-6.111111111111111,-9.444444444444445,8.940545373267769,,-2.36,-6.06,8.472307831990053,1.56
2010-02-25,0.0,-7.777777777777778,7.152436298614215,,-2.16,-8.26,7.993122043357027,0.69
2010-02-26,1.1111111111111112,-8.333333333333334,9.387572641931158,0.0,-0.36,-8.46,7.150524456289903,0.0
2010-02-27,0.5555555555555556,-6.111111111111111,7.152436298614215,,0.24,-5.36,5.813776741499454,0.8100000000000002
2010-02-28,4.444444444444445,-2.2222222222222223,6.258381761287438,0.0,1.94,-1.16,5.185556864985669,0.5800000000000001
2010-03-01,3.333333333333333,-1.1111111111111112,6.258381761287438,0.0,1.94,-1.76,5.1009802979427405,0.5800000000000001
2010-03-02,0.5555555555555556,-1.1111111111111112,6.258381761287438,,1.24,-2.66,6.400781202322104,0.6300000000000001
